'Date, 'Time, 'Latitude, 'Longitude, 'SOG, 'COG, 'TWS, 'TWA, 'TWD, 'Comment, 
18/08/2026, 18:06:23 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 355° M, 21.2, 059° Stbd, 291° M, , 
18/08/2026, 18:06:54 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 357° M, 23.1, 029° Stbd, 300° M, , 
18/08/2026, 18:07:22 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 358° M, 22.6, 019° Stbd, 290° M, , 
18/08/2026, 18:07:54 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 356° M, 21.5, 018° Port, 291° M, , 
18/08/2026, 18:08:23 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 359° M, 21.6, 038° Port, 312° M, , 
18/08/2026, 18:08:54 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 358° M, 21.2, 059° Port, 294° M, , 
18/08/2026, 18:09:25 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 350° M, 22.6, 025° Port, 294° M, , 
18/08/2026, 18:09:58 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 355° M, 21.1, 008° Stbd, 296° M, , 
18/08/2026, 18:10:28 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 352° M, 20.8, 006° Port, 293° M, , 
18/08/2026, 18:10:57 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 355° M, 21.4, 019° Stbd, 306° M, , 
18/08/2026, 18:11:26 UTC, 38° 19.080' N, 026° 41.698' E, - - - - -, - - - - -, 20.1, 043° Port, 296° M, , 
18/08/2026, 18:11:55 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 350° M, 21.3, 045° Port, 291° M, , 
18/08/2026, 18:12:25 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 356° M, 19.9, 053° Port, 284° M, , 
18/08/2026, 18:12:42 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 359° M, 20.9, 025° Port, 305° M, , 
18/08/2026, 18:13:12 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 351° M, 21.4, 006° Port, 304° M, , 
18/08/2026, 18:13:41 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 352° M, 20.2, 029° Stbd, 298° M, , 
18/08/2026, 18:14:14 UTC, 38° 19.080' N, 026° 41.698' E, - - - - -, - - - - -, 19.8, 024° Port, 290° M, , 
18/08/2026, 18:14:46 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 352° M, 20.1, 083° Port, 284° M, , 
18/08/2026, 18:15:16 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 351° M, 19.0, 068° Port, 285° M, , 
18/08/2026, 18:15:46 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 358° M, 20.4, 028° Stbd, 292° M, , 
18/08/2026, 18:16:16 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 352° M, 20.8, 011° Stbd, 281° M, , 
18/08/2026, 18:16:33 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 358° M, 20.0, 064° Stbd, 300° M, , 
18/08/2026, 18:16:50 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 350° M, 19.8, 056° Stbd, 286° M, , 
18/08/2026, 18:17:23 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 357° M, 18.5, 037° Port, 305° M, , 
18/08/2026, 18:17:52 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 355° M, 17.1, 051° Port, 293° M, , 
18/08/2026, 18:18:22 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 359° M, 19.1, 001° Stbd, 288° M, , 
18/08/2026, 18:18:39 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 351° M, 19.8, 018° Port, 290° M, , 
18/08/2026, 18:19:09 UTC, 38° 19.080' N, 026° 41.698' E, - - - - -, - - - - -, 16.7, 021° Port, 289° M, , 
18/08/2026, 18:19:26 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 355° M, 19.7, 055° Port, 291° M, , 
18/08/2026, 18:19:54 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 353° M, 16.8, 024° Port, 292° M, , 
18/08/2026, 18:20:22 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 358° M, 16.1, 041° Port, 286° M, , 
18/08/2026, 18:20:39 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 354° M, 16.8, 033° Port, 303° M, , 
18/08/2026, 18:21:09 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 353° M, 19.2, 029° Stbd, 304° M, , 
18/08/2026, 18:21:41 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 350° M, 17.8, 052° Port, 297° M, , 
18/08/2026, 18:21:58 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 354° M, 18.0, 042° Port, 293° M, , 
18/08/2026, 18:22:28 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 352° M, 16.6, 040° Port, 306° M, , 
18/08/2026, 18:22:58 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 355° M, 18.0, 032° Stbd, 297° M, , 
18/08/2026, 18:23:28 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 354° M, 18.9, 044° Port, 295° M, , 
18/08/2026, 18:23:59 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 350° M, 17.7, 046° Stbd, 285° M, , 
18/08/2026, 18:24:31 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 357° M, 16.1, 028° Port, 298° M, , 
18/08/2026, 18:25:02 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 356° M, 16.3, 040° Stbd, 291° M, , 
18/08/2026, 18:25:30 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 354° M, 15.5, 027° Stbd, 309° M, , 
18/08/2026, 18:26:03 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 351° M, 16.7, 000° Port, 300° M, , 
18/08/2026, 18:26:33 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 357° M, 16.2, 015° Stbd, 287° M, , 
18/08/2026, 18:27:03 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 353° M, 16.5, 023° Stbd, 293° M, , 
18/08/2026, 18:27:28 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 351° M, 16.8, 044° Port, 283° M, , 
18/08/2026, 18:27:58 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 351° M, 16.9, 027° Port, 303° M, , 
18/08/2026, 18:28:29 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 354° M, 18.7, 007° Port, 297° M, , 
18/08/2026, 18:28:59 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 350° M, 16.9, 046° Port, 305° M, , 
18/08/2026, 18:29:29 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 359° M, 16.0, 049° Port, 297° M, , 
18/08/2026, 18:29:59 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 356° M, 17.2, 019° Port, 293° M, , 
18/08/2026, 18:30:24 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 351° M, 14.8, 016° Port, 308° M, , 
18/08/2026, 18:30:54 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 354° M, 17.8, 009° Stbd, 305° M, , 
18/08/2026, 18:31:22 UTC, 38° 19.080' N, 026° 41.698' E, - - - - -, - - - - -, 16.5, 039° Stbd, 302° M, , 
18/08/2026, 18:31:50 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 356° M, 16.2, 029° Port, 302° M, , 
18/08/2026, 18:32:15 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 355° M, 14.8, 018° Stbd, 321° M, , 
18/08/2026, 18:32:40 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 356° M, 15.7, 038° Stbd, 319° M, , 
18/08/2026, 18:33:05 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 358° M, 16.1, 029° Port, 299° M, , 
18/08/2026, 18:33:36 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 350° M, 14.3, 026° Port, 305° M, , 
18/08/2026, 18:34:06 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 358° M, 15.0, 031° Stbd, 307° M, , 
18/08/2026, 18:34:36 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 353° M, 15.4, 037° Stbd, 297° M, , 
18/08/2026, 18:35:06 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 356° M, 14.4, 034° Port, 289° M, , 
18/08/2026, 18:35:36 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 355° M, 14.7, 012° Stbd, 309° M, , 
18/08/2026, 18:36:07 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 359° M, 15.3, 029° Stbd, 301° M, , 
18/08/2026, 18:36:32 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 352° M, 14.8, 010° Stbd, 299° M, , 
18/08/2026, 18:36:57 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 352° M, 15.4, 027° Stbd, 311° M, , 
18/08/2026, 18:37:27 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 353° M, 16.3, 019° Port, 298° M, , 
18/08/2026, 18:37:57 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 356° M, 15.0, 089° Stbd, 302° M, , 
18/08/2026, 18:38:29 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 350° M, 16.1, 082° Port, 286° M, , 
18/08/2026, 18:38:59 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 355° M, 15.2, 051° Stbd, 309° M, , 
18/08/2026, 18:39:29 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 355° M, 15.8, 026° Stbd, 301° M, , 
18/08/2026, 18:40:01 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 353° M, 13.1, 034° Stbd, 295° M, , 
18/08/2026, 18:40:32 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 356° M, 15.3, 028° Port, 313° M, , 
18/08/2026, 18:41:02 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 353° M, 15.3, 040° Stbd, 318° M, , 
18/08/2026, 18:41:33 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 357° M, 14.9, 028° Port, 305° M, , 
18/08/2026, 18:42:04 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 356° M, 15.6, 053° Port, 301° M, , 
18/08/2026, 18:42:37 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 355° M, 15.2, 066° Port, 307° M, , 
18/08/2026, 18:43:09 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 356° M, 15.4, 034° Port, 304° M, , 
18/08/2026, 18:43:39 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 357° M, 14.1, 044° Port, 298° M, , 
18/08/2026, 18:44:09 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 351° M, 14.7, 006° Stbd, 300° M, , 
18/08/2026, 18:44:42 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 351° M, 17.1, 029° Stbd, 301° M, , 
18/08/2026, 18:44:59 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 350° M, 14.9, 029° Port, 312° M, , 
18/08/2026, 18:45:28 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 359° M, 15.1, 029° Stbd, 312° M, , 
18/08/2026, 18:45:58 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 358° M, 14.5, 025° Port, 318° M, , 
18/08/2026, 18:46:27 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 357° M, 17.1, 019° Port, 304° M, , 
18/08/2026, 18:46:57 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 354° M, 15.2, 024° Port, 289° M, , 
18/08/2026, 18:47:26 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 358° M, 14.1, 009° Stbd, 315° M, , 
18/08/2026, 18:47:57 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 359° M, 14.9, 021° Stbd, 309° M, , 
18/08/2026, 18:48:26 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 351° M, 15.4, 041° Stbd, 322° M, , 
18/08/2026, 18:48:58 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 357° M, 16.1, 031° Stbd, 298° M, , 
18/08/2026, 18:49:26 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 358° M, 13.5, 038° Port, 308° M, , 
18/08/2026, 18:49:55 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 356° M, 15.3, 073° Port, 319° M, , 
18/08/2026, 18:50:23 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 350° M, 15.6, 031° Stbd, 317° M, , 
18/08/2026, 18:50:48 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 355° M, 18.1, 035° Stbd, 307° M, , 
18/08/2026, 18:51:20 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 359° M, 16.1, 052° Port, 298° M, , 
18/08/2026, 18:51:49 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 357° M, 15.7, 055° Stbd, 309° M, , 
18/08/2026, 18:52:19 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 357° M, 16.6, 067° Stbd, 305° M, , 
18/08/2026, 18:52:50 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 358° M, 16.3, 024° Port, 313° M, , 
18/08/2026, 18:53:20 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 359° M, 14.3, 050° Port, 306° M, , 
18/08/2026, 18:53:50 UTC, 38° 19.080' N, 026° 41.698' E, - - - - -, - - - - -, 14.6, 050° Stbd, 309° M, , 
18/08/2026, 18:54:20 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 353° M, 18.3, 053° Stbd, 306° M, , 
18/08/2026, 18:54:37 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 352° M, 16.6, 063° Stbd, 328° M, , 
18/08/2026, 18:55:10 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 359° M, 17.6, 013° Port, 313° M, , 
18/08/2026, 18:55:38 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 359° M, 13.8, 006° Port, 305° M, , 
18/08/2026, 18:56:08 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 355° M, 18.2, 031° Stbd, 320° M, , 
18/08/2026, 18:56:40 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 351° M, 16.5, 032° Port, 314° M, , 
18/08/2026, 18:57:12 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 351° M, 14.9, 017° Port, 322° M, , 
18/08/2026, 18:57:40 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 356° M, 14.4, 026° Stbd, 320° M, , 
18/08/2026, 18:58:12 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 354° M, 17.0, 052° Port, 317° M, , 
18/08/2026, 18:58:42 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 354° M, 14.7, 073° Stbd, 317° M, , 
18/08/2026, 18:59:15 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 356° M, 15.7, 037° Stbd, 317° M, , 
18/08/2026, 18:59:46 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 353° M, 14.6, 026° Stbd, 319° M, , 
18/08/2026, 19:00:15 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 356° M, 16.0, 029° Port, 306° M, , 
18/08/2026, 19:00:46 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 356° M, 16.3, 026° Port, 313° M, , 
18/08/2026, 19:01:16 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 355° M, 15.3, 030° Stbd, 325° M, , 
18/08/2026, 19:01:46 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 353° M, 17.7, 041° Port, 317° M, , 
18/08/2026, 19:02:16 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 357° M, 15.7, 031° Port, 312° M, , 
18/08/2026, 19:02:45 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 352° M, 15.1, 045° Port, 313° M, , 
18/08/2026, 19:03:02 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 352° M, 17.2, 062° Stbd, 311° M, , 
18/08/2026, 19:03:32 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 351° M, 17.3, 028° Port, 322° M, , 
18/08/2026, 19:04:02 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 353° M, 16.1, 038° Port, 311° M, , 
18/08/2026, 19:04:32 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 352° M, 17.7, 043° Stbd, 315° M, , 
18/08/2026, 19:05:04 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 355° M, 16.8, 044° Port, 301° M, , 
18/08/2026, 19:05:29 UTC, 38° 19.080' N, 026° 41.698' E, - - - - -, - - - - -, 18.6, 034° Stbd, 323° M, , 
18/08/2026, 19:06:01 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 359° M, 16.9, 047° Port, 316° M, , 
18/08/2026, 19:06:32 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 350° M, 17.4, 061° Stbd, 319° M, , 
18/08/2026, 19:07:00 UTC, 38° 19.080' N, 026° 41.698' E, - - - - -, - - - - -, 15.7, 037° Stbd, 320° M, , 
18/08/2026, 19:07:25 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 359° M, 15.3, 031° Port, 309° M, , 
18/08/2026, 19:07:55 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 350° M, 16.5, 029° Port, 316° M, , 
18/08/2026, 19:08:27 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 352° M, 15.5, 028° Stbd, 307° M, , 
18/08/2026, 19:08:57 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 357° M, 14.3, 045° Port, 326° M, , 
18/08/2026, 19:09:26 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 353° M, 15.2, 027° Stbd, 318° M, , 
18/08/2026, 19:09:56 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 358° M, 15.7, 067° Port, 321° M, , 
18/08/2026, 19:10:26 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 357° M, 14.2, 041° Port, 327° M, , 
18/08/2026, 19:10:54 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 352° M, 16.4, 032° Stbd, 316° M, , 
18/08/2026, 19:11:24 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 358° M, 14.9, 021° Port, 315° M, , 
18/08/2026, 19:11:54 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 358° M, 14.9, 029° Port, 321° M, , 
18/08/2026, 19:12:11 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 352° M, 12.6, 055° Port, 313° M, , 
18/08/2026, 19:12:42 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 359° M, 12.8, 037° Port, 322° M, , 
18/08/2026, 19:13:14 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 353° M, 16.2, 031° Stbd, 324° M, , 
18/08/2026, 19:13:44 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 356° M, 13.7, 039° Port, 316° M, , 
18/08/2026, 19:14:01 UTC, 38° 19.080' N, 026° 41.698' E, - - - - -, - - - - -, 15.4, 042° Stbd, 322° M, , 
18/08/2026, 19:14:33 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 356° M, 16.0, 034° Stbd, 323° M, , 
18/08/2026, 19:14:50 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 354° M, 13.8, 028° Stbd, 319° M, , 
18/08/2026, 19:15:20 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 353° M, 14.0, 046° Port, 323° M, , 
18/08/2026, 19:15:37 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 357° M, 14.9, 043° Stbd, 312° M, , 
18/08/2026, 19:16:07 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 355° M, 15.3, 051° Stbd, 317° M, , 
18/08/2026, 19:16:37 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 354° M, 15.4, 059° Port, 327° M, , 
18/08/2026, 19:17:07 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 357° M, 14.7, 061° Stbd, 318° M, , 
18/08/2026, 19:17:40 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 352° M, 15.0, 064° Port, 323° M, , 
18/08/2026, 19:17:57 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 359° M, 13.0, 032° Port, 315° M, , 
18/08/2026, 19:18:27 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 357° M, 13.3, 029° Port, 322° M, , 
18/08/2026, 19:18:57 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 354° M, 14.5, 057° Stbd, 319° M, , 
18/08/2026, 19:19:27 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 352° M, 13.5, 057° Stbd, 319° M, , 
18/08/2026, 19:19:56 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 354° M, 13.0, 036° Stbd, 329° M, , 
18/08/2026, 19:20:27 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 353° M, 13.9, 000° Stbd, 314° M, , 
18/08/2026, 19:21:00 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 352° M, 12.1, 040° Port, 304° M, , 
18/08/2026, 19:21:28 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 355° M, 13.2, 013° Port, 307° M, , 
18/08/2026, 19:21:57 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 351° M, 14.1, 045° Port, 325° M, , 
18/08/2026, 19:22:25 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 359° M, 12.6, 037° Port, 315° M, , 
18/08/2026, 19:22:55 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 353° M, 13.0, 076° Stbd, 325° M, , 
18/08/2026, 19:23:27 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 358° M, 13.1, 023° Port, 318° M, , 
18/08/2026, 19:23:58 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 359° M, 13.0, 029° Port, 336° M, , 
18/08/2026, 19:24:31 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 351° M, 14.1, 056° Stbd, 314° M, , 
18/08/2026, 19:25:01 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 359° M, 13.9, 013° Stbd, 322° M, , 
18/08/2026, 19:25:29 UTC, 38° 19.080' N, 026° 41.698' E, - - - - -, - - - - -, 12.6, 027° Port, 338° M, , 
18/08/2026, 19:25:59 UTC, 38° 19.080' N, 026° 41.698' E, - - - - -, - - - - -, 11.5, 023° Stbd, 329° M, , 
18/08/2026, 19:26:29 UTC, 38° 19.080' N, 026° 41.698' E, - - - - -, - - - - -, 11.5, 062° Port, 331° M, , 
18/08/2026, 19:27:02 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 353° M, 11.9, 023° Port, 311° M, , 
18/08/2026, 19:27:31 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 357° M, 11.3, 019° Port, 329° M, , 
18/08/2026, 19:28:03 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 356° M, 11.3, 030° Port, 311° M, , 
18/08/2026, 19:28:35 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 357° M, 13.5, 038° Port, 328° M, , 
18/08/2026, 19:29:05 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 350° M, 11.0, 096° Stbd, 306° M, , 
18/08/2026, 19:29:33 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 355° M, 09.0, 014° Port, 323° M, , 
18/08/2026, 19:29:58 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 352° M, 09.8, 013° Stbd, 317° M, , 
18/08/2026, 19:30:28 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 352° M, 10.6, 050° Port, 311° M, , 
18/08/2026, 19:30:57 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 353° M, 11.4, 035° Stbd, 322° M, , 
18/08/2026, 19:31:25 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 354° M, 09.6, 003° Stbd, 334° M, , 
18/08/2026, 19:31:55 UTC, 38° 19.080' N, 026° 41.698' E, - - - - -, - - - - -, 10.5, 053° Stbd, 305° M, , 
18/08/2026, 19:32:23 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 359° M, 13.9, 065° Port, 311° M, , 
18/08/2026, 19:32:48 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 358° M, 11.1, 029° Port, 322° M, , 
18/08/2026, 19:33:18 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 350° M, 08.0, 013° Port, 325° M, , 
18/08/2026, 19:33:50 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 351° M, 09.4, 052° Port, 334° M, , 
18/08/2026, 19:34:20 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 354° M, 09.9, 033° Port, 321° M, , 
18/08/2026, 19:34:45 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 351° M, 12.4, 046° Stbd, 313° M, , 
18/08/2026, 19:35:16 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 351° M, 09.0, 033° Port, 325° M, , 
18/08/2026, 19:35:46 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 357° M, 11.1, 029° Port, 330° M, , 
18/08/2026, 19:36:16 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 358° M, 08.5, 027° Port, 322° M, , 
18/08/2026, 19:36:33 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 355° M, 09.3, 023° Stbd, 326° M, , 
18/08/2026, 19:37:06 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 354° M, 08.5, 019° Stbd, 327° M, , 
18/08/2026, 19:37:36 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 356° M, 09.9, 043° Stbd, 323° M, , 
18/08/2026, 19:38:06 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 351° M, 09.6, 054° Stbd, 319° M, , 
18/08/2026, 19:38:31 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 352° M, 09.3, 001° Port, 330° M, , 
18/08/2026, 19:39:02 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 352° M, 10.4, 001° Stbd, 314° M, , 
18/08/2026, 19:39:32 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 350° M, 08.2, 059° Port, 326° M, , 
18/08/2026, 19:40:05 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 358° M, 08.0, 044° Port, 334° M, , 
18/08/2026, 19:40:33 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 350° M, 09.5, 050° Stbd, 327° M, , 
18/08/2026, 19:41:05 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 351° M, 07.9, 078° Port, 325° M, , 
18/08/2026, 19:41:35 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 356° M, 07.8, 057° Port, 325° M, , 
18/08/2026, 19:42:00 UTC, 38° 19.080' N, 026° 41.698' E, 00.0, 354° M, 10.0, 050° Port, 325° M, , 
18/08/2026, 19:42:30 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 355° M, 07.9, 032° Port, 325° M, , 
18/08/2026, 19:42:59 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 353° M, 07.5, 048° Port, 337° M, , 
18/08/2026, 19:43:31 UTC, 38° 19.080' N, 026° 41.698' E, 00.1, 352° M, 05.4, 047° Stbd, 333° M, , 
18/08/2026, 19:44:02 UTC, 38° 19.080' N, 026° 41.698' E, 00.2, 358° M, 07.4, 040° Port, 330° M, , 
18/08/2026, 19:44:30 UTC, 38° 19.080' N, 026° 41.698' E, 00.3, 354° M, 06.5, 026° Port, 324° M, , 
